Fext	FextSD	Fgen	R	RSD	Theta	ThetaSD	X	XSD	Y	YSD	Time	Interval	Round
1.01014243750000000000e+006	0.00000000000000000000e+000	1.01012800000000000000e+006	6.38015219010000045677e-004	0.00000000000000000000e+000	-5.77468574049999960884e-001	0.00000000000000000000e+000	5.34559296944539367492e-004	0.00000000000000000000e+000	-3.48295532182854843811e-004	0.00000000000000000000e+000	2.71411399992939550430e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01014331250000000000e+006	0.00000000000000000000e+000	1.01012900000000000000e+006	6.37933146209999977876e-004	0.00000000000000000000e+000	-5.80658257009999956288e-001	0.00000000000000000000e+000	5.33377005972876408295e-004	0.00000000000000000000e+000	-3.49953809141720058665e-004	0.00000000000000000000e+000	2.71438599992939271033e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01014425000000000000e+006	0.00000000000000000000e+000	1.01013000000000000000e+006	6.37837860270000023624e-004	0.00000000000000000000e+000	-5.85227668289999947149e-001	0.00000000000000000000e+000	5.31692931277935360197e-004	0.00000000000000000000e+000	-3.52334731218608061300e-004	0.00000000000000000000e+000	2.71465999992948491126e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01014493750000000000e+006	0.00000000000000000000e+000	1.01013100000000000000e+006	6.37733261100000047364e-004	0.00000000000000000000e+000	-5.90025901790000029123e-001	0.00000000000000000000e+000	5.29909318673151409455e-004	0.00000000000000000000e+000	-3.54823655210017305586e-004	0.00000000000000000000e+000	2.71492999992938712239e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01014618750000000000e+006	0.00000000000000000000e+000	1.01013200000000000000e+006	6.37607707179999993324e-004	0.00000000000000000000e+000	-5.89716792110000054272e-001	0.00000000000000000000e+000	5.29914625143452990182e-004	0.00000000000000000000e+000	-3.54590014403127621375e-004	0.00000000000000000000e+000	2.71520099992945324630e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01014743750000000000e+006	0.00000000000000000000e+000	1.01013300000000000000e+006	6.37509394439999947136e-004	0.00000000000000000000e+000	-5.95377326010000040846e-001	0.00000000000000000000e+000	5.27817580670266513904e-004	0.00000000000000000000e+000	-3.57528781407374484768e-004	0.00000000000000000000e+000	2.71546799992944579571e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01014825000000000000e+006	0.00000000000000000000e+000	1.01013400000000000000e+006	6.37420045680000017449e-004	0.00000000000000000000e+000	-5.95592498779999979241e-001	0.00000000000000000000e+000	5.27666673638121940838e-004	0.00000000000000000000e+000	-3.57592220505945968846e-004	0.00000000000000000000e+000	2.71574299992946907878e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01014937500000000000e+006	0.00000000000000000000e+000	1.01013500000000000000e+006	6.37325225399999989277e-004	0.00000000000000000000e+000	-5.97916424270000024244e-001	0.00000000000000000000e+000	5.26755861906486239944e-004	0.00000000000000000000e+000	-3.58764135440424849002e-004	0.00000000000000000000e+000	2.71600699992943555117e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01015037500000000000e+006	0.00000000000000000000e+000	1.01013600000000000000e+006	6.37218880000000004009e-004	0.00000000000000000000e+000	-5.98141849040000006532e-001	0.00000000000000000000e+000	5.26587092129410998080e-004	0.00000000000000000000e+000	-3.58822986207887233492e-004	0.00000000000000000000e+000	2.71627599992940668017e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01015131250000000000e+006	0.00000000000000000000e+000	1.01013700000000000000e+006	6.37099670710000037799e-004	0.00000000000000000000e+000	-5.98548233509999971780e-001	0.00000000000000000000e+000	5.26342743273596706116e-004	0.00000000000000000000e+000	-3.58969785667283020503e-004	0.00000000000000000000e+000	2.71654399992944672704e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01015231250000000000e+006	0.00000000000000000000e+000	1.01013800000000000000e+006	6.36987853799999984364e-004	0.00000000000000000000e+000	-5.98182797430000023908e-001	0.00000000000000000000e+000	5.26381487579473460008e-004	0.00000000000000000000e+000	-3.58714448304428893104e-004	0.00000000000000000000e+000	2.71681299992941785604e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01015331250000000000e+006	0.00000000000000000000e+000	1.01013900000000000000e+006	6.36914162899999947674e-004	0.00000000000000000000e+000	-5.98913609979999983501e-001	0.00000000000000000000e+000	5.26058329123397301792e-004	0.00000000000000000000e+000	-3.59057495761482513286e-004	0.00000000000000000000e+000	2.71706099992943927646e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01015418750000000000e+006	0.00000000000000000000e+000	1.01014000000000000000e+006	6.36796641630000019238e-004	0.00000000000000000000e+000	-6.00619494919999996618e-001	0.00000000000000000000e+000	5.25348099856853064001e-004	0.00000000000000000000e+000	-3.59887950295700561124e-004	0.00000000000000000000e+000	2.71732999992941040546e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01015518750000000000e+006	0.00000000000000000000e+000	1.01014100000000000000e+006	6.36695243880000018299e-004	0.00000000000000000000e+000	-5.95300495619999980867e-001	0.00000000000000000000e+000	5.27170947782192771472e-004	0.00000000000000000000e+000	-3.57031686820423997415e-004	0.00000000000000000000e+000	2.71759699992940295488e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01015625000000000000e+006	0.00000000000000000000e+000	1.01014200000000000000e+006	6.36610668149999972716e-004	0.00000000000000000000e+000	-5.95297038560000046914e-001	0.00000000000000000000e+000	5.27102154879500496565e-004	0.00000000000000000000e+000	-3.56982438116746161362e-004	0.00000000000000000000e+000	2.71786599992937408388e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
1.01015718750000000000e+006	0.00000000000000000000e+000	1.01014300000000000000e+006	6.36489130560000050847e-004	0.00000000000000000000e+000	-5.92496693129999973948e-001	0.00000000000000000000e+000	5.27998939573517955814e-004	0.00000000000000000000e+000	-3.55437101510612258725e-004	0.00000000000000000000e+000	2.71813399992941413075e+003	1.00000000000000000000e+000	3.50000000000000000000e+001
