Time	Theta
395.196	87.88263
395.274	87.88113
395.352	87.88532
395.43	87.88367
395.508	87.88245
395.601	87.88452
395.679	87.88474
395.757	87.883
395.851	87.88634
395.929	87.88367
396.007	87.88499
396.101	87.88743
396.179	87.88495
396.257	87.88505
396.35	87.8864
396.428	87.88715
396.506	87.8874
396.6	87.88599
396.678	87.88705
396.756	87.8868
396.849	87.88799
396.927	87.88668
397.005	87.88787
397.099	87.88803
397.177	87.88692
397.255	87.88663
397.333	87.88732
397.411	87.88633
397.489	87.88692
397.567	87.8879
397.645	87.88576
397.723	87.8876
397.817	87.88752
397.895	87.88621
397.972	87.88733
398.066	87.88863
398.144	87.88882
398.222	87.88651
398.3	87.88937
398.378	87.88856
398.456	87.88689
398.55	87.88942
398.628	87.88754
398.706	87.88828
398.799	87.88948
398.877	87.8912
398.955	87.89127
399.049	87.88985
399.127	87.8911
399.205	87.89261
399.298	87.89123
399.376	87.89118
399.454	87.89027
399.532	87.89217
399.61	87.89152
399.688	87.89285
399.782	87.89338
399.86	87.89222
399.938	87.89289
400.032	87.89263
400.11	87.89452
400.188	87.89291
400.281	87.89014
400.359	87.89309
400.437	87.89089
400.531	87.89231
400.609	87.89182
400.687	87.89246
400.765	87.89136
400.843	87.89294
400.921	87.89245
401.014	87.89297
401.092	87.89233
401.17	87.88945
401.248	87.89169
401.326	87.88968
401.404	87.89394
401.498	87.89481
401.576	87.89318
401.654	87.89118
401.732	87.8922
401.81	87.89126
401.888	87.89313
401.982	87.89387
402.06	87.89249
402.138	87.89493
402.231	87.89242
402.309	87.89347
402.387	87.89463
402.481	87.89233
402.559	87.89158
402.637	87.89455
402.717	87.89307
402.795	87.89288
402.873	87.89362
402.951	87.8934
403.029	87.89458
403.107	87.89514
403.2	87.8947
403.278	87.89615
403.356	87.89449
403.434	87.89407
403.512	87.89335
403.59	87.89323
403.684	87.89367
403.762	87.89548
403.84	87.89643
403.934	87.89513
404.012	87.89577
404.09	87.89518
404.183	87.89587
404.232	87.8953
404.341	87.8965
404.435	87.89478
404.513	87.89417
404.591	87.89384
404.684	87.89355
404.762	87.89426
404.84	87.89304
404.934	87.8921
405.012	87.89348
405.09	87.89282
405.168	87.88886
405.246	87.88993
405.324	87.88868
405.418	87.88753
405.496	87.88552
405.574	87.88345
405.652	87.88449
405.729	87.88406
405.807	87.882
405.901	87.88393
405.979	87.88306
406.057	87.88272
406.151	87.88304
406.229	87.88296
406.307	87.88272
406.4	87.88296
406.478	87.88514
406.556	87.88473
406.634	87.88527
406.712	87.88637
406.79	87.88357
406.884	87.88601
406.962	87.88852
407.04	87.88602
407.133	87.88596
407.211	87.88636
407.289	87.88745
407.383	87.88677
407.461	87.88568
407.539	87.88762
407.617	87.88923
407.695	87.88746
407.773	87.88754
407.867	87.88843
407.945	87.88799
408.023	87.88922
408.116	87.88817
408.194	87.88865
408.272	87.88989
408.35	87.89016
408.428	87.8898
408.506	87.89123
408.6	87.88891
408.678	87.88937
408.756	87.8889
408.849	87.89141
408.927	87.89067
409.005	87.89291
409.083	87.89226
409.163	87.89291
409.241	87.8931
409.335	87.89483
409.413	87.89389
409.491	87.89326
409.585	87.89613
409.663	87.8982
409.741	87.89703
409.819	87.89591
409.897	87.89587
409.975	87.89465
410.068	87.89205
410.146	87.89346
410.224	87.89317
410.302	87.89302
410.38	87.8932
410.458	87.895
410.552	87.89449
410.63	87.89571
410.71	87.89624
410.803	87.89721
410.881	87.89673
410.959	87.89625
411.053	87.89632
411.131	87.89625
411.209	87.89735
411.287	87.8968
411.365	87.89613
411.443	87.8988
411.521	87.89613
411.599	87.89829
411.677	87.89777
411.771	87.89905
411.849	87.90023
411.927	87.89735
412.02	87.89935
412.098	87.89723
412.176	87.89726
412.27	87.89819
412.348	87.8969
412.426	87.89697
412.519	87.89793
412.597	87.89808
412.675	87.89857
412.769	87.89778
412.847	87.89802
412.925	87.8987
413.003	87.89713
413.081	87.89955
413.159	87.89993
413.252	87.89928
413.33	87.89853
413.408	87.89888
413.486	87.89984
413.564	87.90074
413.642	87.90109
413.736	87.90183
413.814	87.90093
413.892	87.90294
413.97	87.90199
414.048	87.90398
414.126	87.90265
414.189	87.90324
414.284	87.90459
414.362	87.90517
414.456	87.90509
414.534	87.90411
414.612	87.90431
414.69	87.90509
414.768	87.90778
414.846	87.90572
414.939	87.90728
415.017	87.90514
415.095	87.90752
415.173	87.90723
415.251	87.90822
415.329	87.90769
415.423	87.90842
415.501	87.90685
415.579	87.90865
415.628	87.90839
415.737	87.90784
415.815	87.90784
415.893	87.90874
415.971	87.91035
416.049	87.91002
416.127	87.9109
416.205	87.91107
416.283	87.90977
416.376	87.90975
416.454	87.91184
416.532	87.9119
416.61	87.91188
416.688	87.91306
416.766	87.9133
416.86	87.9128
416.938	87.91225
417.016	87.91231
417.11	87.91315
417.188	87.9116
417.266	87.9127
417.359	87.91061
417.437	87.91206
417.515	87.91065
417.609	87.9136
417.687	87.91329
417.765	87.91238
417.843	87.91327
417.921	87.91365
417.999	87.91274
418.092	87.91588
418.17	87.91425
418.248	87.91605
418.326	87.91594
418.404	87.91803
418.482	87.91703
418.56	87.91679
418.638	87.9173
418.716	87.9162
418.794	87.91697
418.872	87.91883
418.95	87.91772
419.044	87.91904
419.122	87.92034
419.2	87.9202
419.293	87.92068
419.371	87.9214
419.449	87.92258
419.543	87.92159
419.621	87.92078
419.699	87.92082
419.777	87.9218
419.855	87.92152
419.933	87.92381
420.027	87.9222
420.105	87.9226
420.183	87.92274
420.276	87.92082
420.354	87.92062
420.432	87.9207
420.526	87.92157
420.604	87.92144
420.682	87.92339
420.76	87.92297
420.838	87.92039
420.916	87.92207
421.009	87.9243
421.087	87.92144
421.165	87.92364
421.259	87.92101
421.337	87.92154
421.415	87.92482
421.509	87.92595
421.587	87.92392
421.665	87.92393
421.758	87.9241
421.836	87.92373
421.914	87.92428
422.008	87.9258
422.086	87.92507
422.164	87.92424
422.257	87.92137
422.335	87.92487
422.413	87.92372
422.491	87.92338
422.569	87.92458
422.633	87.92461
422.727	87.92225
422.805	87.92258
422.883	87.92294
422.977	87.92424
423.055	87.92438
423.133	87.92387
423.227	87.92237
423.305	87.92465
423.383	87.92149
423.476	87.92163
423.554	87.92215
423.632	87.92336
423.71	87.92369
423.788	87.92307
423.866	87.9223
423.944	87.9243
424.022	87.92292
424.1	87.92234
424.178	87.92231
424.256	87.92132
424.334	87.9213
424.428	87.92237
424.506	87.92049
424.584	87.92192
424.662	87.92117
424.74	87.92242
424.818	87.92123
424.896	87.92237
424.974	87.92303
425.052	87.92239
425.145	87.92285
425.223	87.92403
425.301	87.92224
425.395	87.92237
425.473	87.92248
425.551	87.92273
425.644	87.92097
425.722	87.92227
425.8	87.92307
425.878	87.92362
425.956	87.92307
426.034	87.9242
426.112	87.92439
426.19	87.92343
426.268	87.92363
426.362	87.92514
426.44	87.92374
426.518	87.92324
426.612	87.92583
426.69	87.92537
426.768	87.92504
426.861	87.92463
426.939	87.92514
427.017	87.9238
427.111	87.9269
427.189	87.92834
427.267	87.92526
427.36	87.92659
427.438	87.92563
427.516	87.9253
427.594	87.92506
427.672	87.92717
427.75	87.92567
427.844	87.9266
427.922	87.9261
428.	87.92661
428.094	87.92627
428.172	87.9288
428.25	87.92844
428.328	87.92743
428.406	87.92645
428.484	87.92619
428.577	87.92715
428.655	87.92977
428.733	87.92949
428.827	87.92809
428.905	87.9284
428.983	87.92988
429.076	87.92907
429.154	87.9303
429.232	87.93094
429.31	87.93057
429.388	87.93051
429.466	87.93127
429.56	87.93127
429.638	87.93117
429.716	87.93402
429.81	87.93186
429.888	87.93172
429.966	87.93028
430.059	87.93111
430.137	87.93013
430.215	87.93056
430.309	87.92997
430.387	87.93042
430.465	87.93256
430.543	87.93114
430.621	87.92977
430.699	87.93279
430.777	87.93207
430.855	87.93478
430.933	87.93423
431.026	87.93542
431.104	87.93613
431.182	87.9352
431.276	87.93684
431.354	87.93707
431.432	87.93456
431.525	87.93662
431.603	87.93771
431.681	87.9378
431.759	87.93897
431.837	87.93769
431.915	87.93877
432.009	87.93903
432.087	87.93872
432.165	87.93867
432.259	87.93989
432.337	87.93789
432.415	87.94006
432.493	87.93987
432.571	87.94027
432.649	87.94005
432.727	87.93819
432.805	87.94099
432.883	87.94164
432.978	87.94012
433.056	87.93858
433.134	87.93955
433.228	87.93852
433.306	87.93944
433.384	87.93945
433.462	87.94027
433.54	87.94067
433.618	87.94123
433.696	87.94175
433.774	87.94006
433.852	87.94285
433.93	87.94511
434.008	87.94405
434.086	87.94567
434.164	87.94364
434.242	87.94425
434.32	87.94289
434.413	87.94462
434.491	87.94321
434.571	87.94535
434.665	87.9439
434.743	87.94315
434.821	87.94336
434.915	87.94291
434.993	87.94354
435.071	87.94279
435.164	87.94286
435.242	87.9457
435.32	87.94575
435.414	87.94624
435.492	87.94374
435.57	87.94535
435.663	87.94427
435.741	87.94398
435.819	87.94502
435.913	87.94826
435.991	87.9445
436.069	87.94631
436.147	87.9432
436.225	87.94349
436.303	87.94832
436.381	87.9483
436.459	87.94451
436.537	87.9447
436.631	87.94672
436.709	87.94596
436.787	87.94642
436.865	87.94664
436.942	87.94453
437.02	87.94521
437.098	87.9469
437.176	87.94607
437.254	87.94714
437.332	87.94625
437.41	87.94697
437.488	87.94525
437.582	87.94641
437.66	87.94652
437.738	87.94679
437.832	87.94736
437.91	87.9464
437.988	87.94759
438.066	87.9469
438.144	87.94669
438.222	87.94643
438.3	87.94759
438.378	87.94793
438.456	87.94765
438.549	87.94782
438.627	87.94781
438.705	87.94688
438.799	87.94802
438.877	87.94822
438.955	87.9502
439.033	87.95039
439.111	87.94845
439.189	87.94833
439.282	87.9502
439.362	87.94767
439.44	87.94922
439.518	87.94932
439.596	87.94811
439.674	87.94902
439.752	87.94927
439.83	87.9507
439.908	87.95102
440.002	87.9474
440.08	87.95065
440.158	87.9511
440.252	87.95281
440.33	87.94944
440.408	87.94889
440.486	87.95023
440.564	87.94846
440.642	87.9507
440.72	87.95001
440.798	87.94997
440.861	87.9494
440.956	87.95036
441.034	87.94909
441.112	87.94997
441.205	87.94982
441.283	87.95037
441.361	87.95045
441.455	87.95059
441.533	87.95192
441.611	87.94878
441.689	87.94894
441.767	87.95095
441.845	87.95
441.923	87.95217
442.001	87.94996
442.079	87.95166
442.157	87.95226
442.235	87.95075
442.313	87.95245
442.406	87.95127
442.484	87.95164
442.562	87.95183
442.64	87.95275
442.718	87.9505
442.796	87.95202
442.89	87.95242
442.968	87.954
443.046	87.95586
443.14	87.95507
443.217	87.955
443.295	87.95412
443.389	87.95379
443.467	87.95493
443.545	87.95448
443.639	87.95454
443.717	87.95501
443.795	87.95391
443.888	87.95567
443.966	87.95561
444.044	87.95487
444.122	87.95538
444.2	87.95509
444.278	87.95536
444.356	87.95592
444.434	87.95465
444.514	87.9556
444.608	87.95516
444.686	87.9557
444.764	87.95671
444.842	87.95522
444.92	87.95551
444.998	87.95599
445.091	87.95639
445.169	87.95725
445.247	87.95796
445.325	87.95656
445.403	87.95875
445.481	87.95724
445.575	87.95821
445.653	87.9596
445.731	87.95815
445.809	87.95821
445.887	87.95973
445.965	87.95966
446.043	87.96038
446.121	87.96062
446.199	87.96144
446.293	87.96126
446.371	87.96145
446.449	87.96267
446.527	87.96524
446.605	87.96434
446.683	87.96329
446.776	87.96513
446.854	87.96421
446.932	87.96507
447.01	87.96429
447.088	87.96626
447.166	87.96519
447.26	87.96969
447.338	87.96484
447.416	87.96504
447.509	87.96732
447.587	87.96577
447.665	87.96629
447.759	87.96541
447.837	87.96691
447.915	87.96309
448.009	87.96474
448.087	87.96584
448.165	87.96269
448.258	87.96338
448.336	87.96499
448.414	87.96633
448.508	87.96404
448.586	87.9632
448.664	87.96513
448.757	87.96387
448.835	87.96441
448.913	87.96461
449.007	87.9644
449.085	87.96564
449.163	87.96567
449.257	87.9651
449.335	87.96516
449.413	87.96461
449.506	87.96609
449.584	87.96649
449.662	87.9664
449.756	87.96597
449.834	87.96562
449.912	87.96678
450.005	87.96607
450.083	87.96684
450.161	87.96689
450.255	87.96664
450.333	87.96714
450.411	87.96759
450.504	87.96548
450.582	87.96566
450.66	87.96793
450.738	87.96599
450.816	87.96655
450.894	87.96588
450.988	87.96804
451.066	87.96729
451.144	87.96619
451.222	87.9675
451.3	87.96629
451.378	87.9673
451.456	87.96696
451.534	87.96759
451.612	87.96777
451.706	87.96761
451.784	87.96658
451.862	87.96802
451.955	87.96792
452.033	87.9678
452.111	87.96896
452.189	87.96739
452.267	87.96768
452.345	87.97054
452.439	87.96777
452.517	87.96793
452.595	87.96784
452.688	87.9679
452.766	87.9692
452.844	87.96832
452.938	87.96774
453.016	87.96738
453.094	87.96851
453.188	87.96745
453.266	87.96817
453.344	87.96651
453.422	87.96752
453.5	87.96866
453.578	87.96926
453.671	87.96775
453.749	87.96832
453.827	87.968
453.921	87.97016
453.999	87.96812
454.077	87.96909
454.155	87.96451
454.233	87.9701
454.311	87.96719
454.404	87.96779
454.482	87.96629
454.56	87.96719
454.654	87.96946
454.732	87.96815
454.81	87.967
454.904	87.96576
454.982	87.96684
455.06	87.96674
455.138	87.96812
455.216	87.96825
455.294	87.96804
455.372	87.96772
455.45	87.96907
455.528	87.96899
455.621	87.97057
455.699	87.97041
455.777	87.96948
455.855	87.97021
455.933	87.97052
456.011	87.97082
456.105	87.97049
456.183	87.97079
456.261	87.97039
456.354	87.9727
456.432	87.9726
456.51	87.97444
456.588	87.9715
456.666	87.97108
456.744	87.97449
456.838	87.97375
456.916	87.97459
456.994	87.97416
457.072	87.97414
457.15	87.97303
457.228	87.97402
457.321	87.97615
457.399	87.97523
457.477	87.97346
457.571	87.97383
457.649	87.97375
457.727	87.97337
457.821	87.97193
457.899	87.97322
457.977	87.97431
458.055	87.97479
458.133	87.97432
458.211	87.97516
458.304	87.97306
458.382	87.97336
458.46	87.97234
458.538	87.97541
458.616	87.97517
458.694	87.97491
458.788	87.97523
458.866	87.97605
458.944	87.97634
459.022	87.97624
459.1	87.97446
459.178	87.97448
459.271	87.97477
459.349	87.97717
459.427	87.97766
459.521	87.97556
459.599	87.97787
459.677	87.97787
459.771	87.97675
459.849	87.97661
459.927	87.97781
460.005	87.97736
460.083	87.97719
460.161	87.97757
460.254	87.97909
460.332	87.97974
460.41	87.97799
460.488	87.97948
460.566	87.97782
460.644	87.97764
460.738	87.97853
460.816	87.97856
460.894	87.97987
460.972	87.97935
461.05	87.97887
461.128	87.97836
461.221	87.97919
461.299	87.9814
461.377	87.97881
461.471	87.97913
461.549	87.97937
461.627	87.98064
461.705	87.98126
461.783	87.97976
461.861	87.98051
461.954	87.98048
462.032	87.98174
462.11	87.9828
462.204	87.98289
462.282	87.98142
462.36	87.9817
462.454	87.98209
462.532	87.98098
462.61	87.98252
462.703	87.98186
462.781	87.98234
462.859	87.98348
462.937	87.98184
463.015	87.98347
463.093	87.9815
463.157	87.98156
463.251	87.9818
463.329	87.98223
463.407	87.98351
463.485	87.9827
463.563	87.98112
463.657	87.98187
463.735	87.98219
463.813	87.98152
463.891	87.98283
463.969	87.98013
464.047	87.98083
464.125	87.98084
464.203	87.98225
464.281	87.98187
464.359	87.97955
464.437	87.98093
464.515	87.98014
464.608	87.98183
464.686	87.98078
464.764	87.9804
464.844	87.98061
464.922	87.98192
465.	87.98145
465.094	87.98109
465.172	87.98186
465.25	87.98327
465.328	87.98127
465.406	87.9798
465.484	87.98111
465.578	87.98069
465.656	87.98191
465.734	87.98029
465.827	87.98167
465.905	87.98089
465.983	87.98223
466.061	87.98174
466.139	87.98219
466.217	87.98057
466.295	87.97984
466.373	87.98077
466.451	87.98148
466.545	87.98252
466.623	87.98273
466.701	87.98363
466.779	87.98178
466.857	87.98121
466.935	87.98223
467.013	87.98227
467.091	87.98349
467.169	87.98167
467.262	87.98255
467.34	87.98519
467.418	87.98591
467.512	87.98606
467.59	87.98466
467.668	87.98701
467.746	87.98679
467.824	87.98734
467.902	87.98687
467.98	87.98923
468.058	87.9879
468.136	87.98695
468.229	87.98836
468.307	87.98888
468.385	87.98844
468.463	87.98917
468.541	87.98988
468.619	87.98973
468.713	87.99152
468.791	87.99168
468.869	87.99261
468.947	87.99141
469.025	87.99052
469.103	87.99173
469.181	87.98943
469.259	87.99274
469.337	87.9931
469.415	87.99271
469.493	87.99324
469.573	87.99486
469.667	87.99445
469.745	87.99416
469.823	87.9946
469.901	87.99429
469.979	87.99451
470.057	87.99347
470.135	87.99308
470.213	87.99091
470.291	87.99356
470.384	87.99186
470.462	87.99503
470.54	87.99257
470.634	87.99303
470.712	87.99306
470.79	87.99322
470.883	87.99397
470.961	87.99325
471.039	87.99273
471.088	87.99221
471.197	87.992
471.275	87.99442
471.369	87.99294
471.447	87.99255
471.525	87.99183
471.619	87.98959
471.697	87.98956
471.775	87.99141
471.868	87.99228
471.946	87.99323
472.024	87.99151
472.102	87.99298
472.18	87.99436
472.258	87.99294
472.336	87.99331
472.414	87.99023
472.492	87.99307
472.586	87.99227
472.664	87.9928
472.742	87.99068
472.835	87.99121
472.913	87.99139
472.991	87.98935
473.085	87.98939
473.163	87.9902
473.241	87.99178
473.319	87.99074
473.397	87.992
473.475	87.99179
473.569	87.99305
473.647	87.99261
473.725	87.99244
473.803	87.99244
473.881	87.99256
473.959	87.99384
474.052	87.99194
474.13	87.99231
474.208	87.99272
474.286	87.99416
474.364	87.99574
474.442	87.99656
474.536	87.99349
474.614	87.99376
474.692	87.99314
474.787	87.99211
474.865	87.99214
474.943	87.99391
475.021	87.99448
475.099	87.99569
475.177	87.99309
475.271	87.99195
475.349	87.99204
475.427	87.99427
475.52	87.99538
475.598	87.99249
475.676	87.99204
475.77	87.99259
475.848	87.99197
475.926	87.99179
476.004	87.99104
476.082	87.99242
476.16	87.99216
476.254	87.99179
476.332	87.99202
476.41	87.99223
476.503	87.99261
476.581	87.99165
476.659	87.99251
476.737	87.99439
476.815	87.99258
476.893	87.99405
476.971	87.99342
477.049	87.99252
477.127	87.99387
477.221	87.99326
477.299	87.99146
477.377	87.99329
477.455	87.99416
477.533	87.99309
477.611	87.99471
477.689	87.99519
477.767	87.99329
477.845	87.99548
477.938	87.99506
478.016	87.99676
478.094	87.99474
478.188	87.99554
478.266	87.99606
478.344	87.99585
478.438	87.9946
478.516	87.99459
478.594	87.99656
478.687	87.99618
478.765	87.99701
478.843	87.99793
478.937	87.99951
479.015	87.99917
479.093	87.99894
479.171	87.99693
479.249	87.99755
479.327	87.99791
479.405	88.00014
479.483	87.99811
479.561	87.9982
479.654	87.99905
479.732	88.00134
479.81	88.00293
479.888	88.00076
479.966	88.0004
480.044	88.00124
480.138	88.00048
480.216	87.99966
480.294	88.00076
480.388	88.0008
480.466	87.99983
480.544	87.99936
480.637	88.00041
480.715	88.00173
480.793	88.00151
480.871	88.00329
480.949	88.00304
481.027	88.00555
481.105	88.00519
481.183	88.00543
481.261	88.00689
481.355	88.00634
481.433	88.00658
481.511	88.00574
481.604	88.00619
481.682	88.00459
481.76	88.00546
481.854	88.00845
481.932	88.00607
482.01	88.00839
482.103	88.0065
482.181	88.00466
482.259	88.00422
482.337	88.00843
482.415	88.00789
482.493	88.00687
482.587	88.00777
482.665	88.00673
482.743	88.00694
482.821	88.00913
482.899	88.00776
482.977	88.00729
483.071	88.0091
483.149	88.00906
483.227	88.00966
483.305	88.00941
483.383	88.00865
483.461	88.00954
483.554	88.01024
483.632	88.00951
483.71	88.00867
483.804	88.00633
483.882	88.00741
483.96	88.00691
484.038	88.00757
484.116	88.00702
484.194	88.00856
484.287	88.0081
484.365	88.00964
484.443	88.00841
484.521	88.00655
484.599	88.00702
484.677	88.00713
484.755	88.00842
484.833	88.00565
484.911	88.00746
485.005	88.00816
485.083	88.00808
485.161	88.00745
485.255	88.00774
485.333	88.00853
485.411	88.00789
485.504	88.00967
485.582	88.00793
485.66	88.01063
485.754	88.01016
485.832	88.01011
485.91	88.00995
486.003	88.00957
486.081	88.01263
486.159	88.01066
486.253	88.01039
486.331	88.01046
486.409	88.01169
486.503	88.01307
486.581	88.00961
486.659	88.01058
486.737	88.01041
