Time1	2B
1.07576000040047802031e+002	2.21580000000000012506e+001
1.07669000040041282773e+002	2.21619999999999990337e+001
1.07763000040082260966e+002	2.21660000000000003695e+001
1.07856000040075741708e+002	2.21660000000000003695e+001
1.07950000040000304580e+002	2.21720000000000005969e+001
1.08044000040041282773e+002	2.21750000000000007105e+001
1.08137000040034763515e+002	2.21780000000000008242e+001
1.08231000040075741708e+002	2.21810000000000009379e+001
1.08324000040069222450e+002	2.21810000000000009379e+001
1.08418000040110200644e+002	2.21840000000000010516e+001
1.08512000040034763515e+002	2.21909999999999989484e+001
1.08605000040028244257e+002	2.21930000000000013927e+001
1.08699000040069222450e+002	2.21969999999999991758e+001
1.08793000040110200644e+002	2.21969999999999991758e+001
1.08886000040103681386e+002	2.21999999999999992895e+001
1.08980000040028244257e+002	2.22070000000000007390e+001
1.09073000040021724999e+002	2.22059999999999995168e+001
1.09167000040062703192e+002	2.22059999999999995168e+001
1.09261000040103681386e+002	2.22119999999999997442e+001
1.09354000040097162127e+002	2.22149999999999998579e+001
1.09448000040021724999e+002	2.22190000000000011937e+001
1.09541000040015205741e+002	2.22240000000000001990e+001
1.09635000040056183934e+002	2.22240000000000001990e+001
1.09729000040097162127e+002	2.22289999999999992042e+001
1.09822000040090642869e+002	2.22330000000000005400e+001
1.09916000040015205741e+002	2.22319999999999993179e+001
1.10009000040008686483e+002	2.22319999999999993179e+001
1.10103000040049664676e+002	2.22409999999999996589e+001
1.10197000040090642869e+002	2.22390000000000007674e+001
1.10290000040084123611e+002	2.22439999999999997726e+001
1.10399000040022656322e+002	2.22510000000000012221e+001
1.10493000040063634515e+002	2.22510000000000012221e+001
1.10587000040104612708e+002	2.22530000000000001137e+001
1.10680000040098093450e+002	2.22590000000000003411e+001
1.10774000040022656322e+002	2.22609999999999992326e+001
1.10867000040016137064e+002	2.22669999999999994600e+001
1.10961000040057115257e+002	2.22669999999999994600e+001
1.11055000040098093450e+002	2.22710000000000007958e+001
1.11148000040091574192e+002	2.22719999999999984652e+001
1.11242000040016137064e+002	2.22740000000000009095e+001
1.11335000040009617805e+002	2.22740000000000009095e+001
1.11429000040050595999e+002	2.22800000000000011369e+001
1.11523000040091574192e+002	2.22860000000000013642e+001
1.11616000040085054934e+002	2.22890000000000014779e+001
1.11710000040009617805e+002	2.22899999999999991473e+001
1.11803000040003098547e+002	2.22899999999999991473e+001
1.11897000040044076741e+002	2.22970000000000005969e+001
1.11991000040085054934e+002	2.22950000000000017053e+001
1.12084000040078535676e+002	2.23019999999999996021e+001
1.12178000040003098547e+002	2.23019999999999996021e+001
1.12271000039996579289e+002	2.23079999999999998295e+001
1.12365000040037557483e+002	2.23090000000000010516e+001
1.12459000040078535676e+002	2.23150000000000012790e+001
1.12552000040072016418e+002	2.23180000000000013927e+001
1.12646000039996579289e+002	2.23180000000000013927e+001
1.12739000040106475353e+002	2.23219999999999991758e+001
1.12833000040031038225e+002	2.23230000000000003979e+001
1.12927000040072016418e+002	2.23279999999999994031e+001
1.13020000040065497160e+002	2.23329999999999984084e+001
1.13114000040106475353e+002	2.23329999999999984084e+001
1.13207000040099956095e+002	2.23339999999999996305e+001
1.13301000040024518967e+002	2.23350000000000008527e+001
1.13395000040065497160e+002	2.23440000000000011937e+001
1.13488000040058977902e+002	2.23440000000000011937e+001
1.13582000040099956095e+002	2.23470000000000013074e+001
1.13675000040093436837e+002	2.23530000000000015348e+001
1.13769000040017999709e+002	2.23550000000000004263e+001
1.13863000040058977902e+002	2.23590000000000017621e+001
1.13956000040052458644e+002	2.23590000000000017621e+001
1.14050000040093436837e+002	2.23610000000000006537e+001
1.14143000040086917579e+002	2.23659999999999996589e+001
1.14237000040011480451e+002	2.23700000000000009948e+001
1.14331000040052458644e+002	2.23700000000000009948e+001
1.14424000040045939386e+002	2.23730000000000011084e+001
1.14518000040086917579e+002	2.23760000000000012221e+001
1.14611000040080398321e+002	2.23799999999999990052e+001
1.14705000040004961193e+002	2.23850000000000015632e+001
1.14799000040045939386e+002	2.23850000000000015632e+001
1.14892000040039420128e+002	2.23880000000000016769e+001
1.14986000040080398321e+002	2.23919999999999994600e+001
1.15079000040073879063e+002	2.23949999999999995737e+001
1.15173000039998441935e+002	2.23949999999999995737e+001
1.15267000040039420128e+002	2.23969999999999984652e+001
1.15360000040032900870e+002	2.24029999999999986926e+001
1.15454000040073879063e+002	2.24050000000000011369e+001
1.15547000040067359805e+002	2.24089999999999989200e+001
1.15641000040108337998e+002	2.24089999999999989200e+001
1.15735000040032900870e+002	2.24119999999999990337e+001
1.15828000040026381612e+002	2.24170000000000015916e+001
1.15922000040067359805e+002	2.24209999999999993747e+001
1.16015000040060840547e+002	2.24209999999999993747e+001
1.16109000040101818740e+002	2.24239999999999994884e+001
1.16203000040026381612e+002	2.24259999999999983800e+001
1.16296000040019862354e+002	2.24319999999999986073e+001
1.16390000040060840547e+002	2.24340000000000010516e+001
1.16483000040054321289e+002	2.24340000000000010516e+001
1.16577000040095299482e+002	2.24390000000000000568e+001
1.16671000040019862354e+002	2.24430000000000013927e+001
1.16764000040013343096e+002	2.24480000000000003979e+001
1.16858000040054321289e+002	2.24499999999999992895e+001
1.16951000040047802031e+002	2.24499999999999992895e+001
1.17045000040088780224e+002	2.24529999999999994031e+001
1.17097000039997510612e+002	2.24570000000000007390e+001
1.17180000040098093450e+002	2.24570000000000007390e+001
1.17259000040008686483e+002	2.24589999999999996305e+001
1.17338000040035694838e+002	2.24649999999999998579e+001
1.17422000040067359805e+002	2.24649999999999998579e+001
1.17501000040094368160e+002	2.24660000000000010800e+001
1.17630000040051527321e+002	2.24699999999999988631e+001
1.17724000040092505515e+002	2.24759999999999990905e+001
